,character,line #,line
465,SAITO,465,Why do they do it?
466,YUSUF,466,"Tell him, Mr. Cobb."
467,COBB,467,After a while...
468,COBB,468,"It becomes the only way you can
dream."
469,YUSUF,469,"Do you still dream, Mr. Cobb?"
470,EAMES,470,They come here every day to sleep?
471,ELDERLY BALD MAN (O.S.),471,No.
472,ELDERLY BALD MAN,472,"They come to be woken up... the
dream has become their reality..."
473,ELDERLY BALD MAN,473,And who are you to say otherwise?
474,COBB,474,Let's see what you can do.
475,YUSUF,475,"Sharp, no?"
476,SAITO,476,"Everything alright, Mr. Cobb?"
477,COBB,477,Everything's fine.
478,ARIADNE,478,You're back.
479,ARIADNE,479,Are you going under on your own?
480,COBB,480,"I just-I need to test some things.
I didn't realize anyone was here."
481,ARIADNE,481,Just working on my totem.
482,COBB,482,Let me see-
483,COBB,483,You're learning.
484,ARIADNE,484,"It's an elegant solution to keeping
track of reality. Your invention?"
485,COBB,485,No. Mal's.
486,COBB,486,"This one was hers. She'd spin it in
a dream and it would never topple.
Just spin and spin..."
487,ARIADNE,487,Arthur told me she died.
488,COBB,488,She did. How are the mazes coming?
489,ARIADNE,489,"Good. Each level relates to the
part of the subject's subconscious
we're trying to access. I'm making
the bottom level a hospital, so
that Fischer will bring his father
there-"
490,COBB,490,"Don't tell me. Remember, you only
want the dreamer to know the
layout."
491,ARIADNE,491,Why's that so important?
492,COBB,492,"In case one of us brings in part of
our subconscious. You wouldn't want
any projections knowing the layout."
493,ARIADNE,493,In case you bring Mal in.
494,ARIADNE,494,"You won't build yourself because if
you know the maze, then she knows
it. And she'd sabotage the
operation. You can't keep her out,
can you?"
495,ARIADNE,495,Do the others know?
496,COBB,496,No.
497,ARIADNE,497,"You have to warn them if it's
getting worse-"
498,COBB,498,"I didn't say it's getting worse.
Look, Ariadne, I need them for this
job. I need you for this job.
Without your help, I'll never get
back to my children. And that's all
I can care about right now."
499,ARIADNE,499,"Why can't you go home, Cobb?"
500,COBB,500,They think I killed her.
501,ARIADNE,501,How did she die?
502,COBB,502,Thank you.
503,ARIADNE,503,For what?
504,COBB,504,Not asking whether I did.
505,COBB,505,"The mark is Robert Fischer, heir to
the Australian energy conglomerate,
Fischer Morrow."
506,COBB (reads aloud),506,"""I WILL SPLIT UP MY FATHER'S
EMPIRE."""
