,character,line #,line
219,PADMÉ,219,"Pride?!? Annie, you're young, and
you don't have a very firm grip on
politics. I suggest you reserve
your opinions for some other time."
220,ANAKIN,220,"Sorry, M'lady. I was only trying
to..."
221,PADMÉ,221,Annie! No!
222,ANAKIN,222,Please don't call me that.
223,PADMÉ,223,What?
224,ANAKIN,224,Annie...
225,PADMÉ,225,"I've always called you that... it
is your name, isn't it?"
226,ANAKIN,226,"It's Anakin. When you say Annie
it's like I'm still a little
boy... and I'm not."
227,PADMÉ,227,"I'm sorry, Anakin. It's impossible
to deny you've..."
228,(looks him over),228,...that you've grown up.
229,ANAKIN,229,"Master Obi-Wan manages not to see
it..."
230,PADMÉ,230,"Mentors have a way of seeing more
of our faults than we would like.
It's the only way we grow."
231,ANAKIN,231,"Don't get me wrong... Obi-Wan is
a great mentor. As wise as Master
Yoda and as powerful as Master
Windu. I am truly thankful to be
his apprentice. Only... although
I'm a Padawan learner, in some
ways... a lot of ways... I'm ahead
of him. I'm ready for the trials.
I know I am! He knows it too. He
believes I'm too unpredictable...
Other Jedi my age have gone
through the trials and made it...
I know I started my training
late... but he won't let me move
on."
232,PADMÉ,232,That must be frustrating.
233,ANAKIN,233,"It's worse... he's overly
critical. He never listens! He
just doesn't understand! It's not
fair!"
234,PADMÉ,234,"I'm sorry... You sounded exactly
like that little boy I once knew,
when he didn't get his way."
235,ANAKIN,235,I'm not whining! I'm not.
236,PADMÉ,236,I didn't say it to hurt you.
237,ANAKIN,237,I know...
238,PADME,238,Anakin...
239,"PADMÉ
(continuing)",239,Don't try to grow up too fast.
240,ANAKIN,240,"I am grown up. You said it
yourself."
241,PADMÉ,241,Please don't look at me like that.
242,ANAKIN,242,Why not?
243,PADMÉ,243,"Because I can see what you're
thinking."
244,"ANAKIN
(laughing)",244,"Ahh... so, you have Jedi powers
too?"
245,PADMÉ,245,It makes me feel uncomfortable.
246,ANAKIN,246,"Sorry, M'lady."
247,CAPTAIN TYPHO,247,"Be safe, m'lady."
248,PADMÉ,248,"Thank you, Captain. Take good
care of Dorme... the threat's on
you two now."
249,DORME,249,He'll be safe with me.
250,PADMÉ,250,You'll be fine.
251,DORME,251,"It's not me, M'Lady. I worry
about you. What if they realise
I'm not you?"
252,"PADMÉ
(looks to Anakin)",252,"Then my Jedi protector will have
to prove how grown up he is."
253,OBI-WAN,253,"Anakin, you stay put on Naboo.
Do not attract any attention. Do
absolutely nothing without
checking in with me or the Council."
254,ANAKIN,254,"Yes, Master."
255,"OBI-WAN
(to Padme)",255,"I will get to the bottom of this
plot quickly, M'Lady. You'll be
back here in no time."
256,PADMÉ,256,"I will be most grateful for your
speed, Master Jedi."
257,ANAKIN,257,Time to go.
258,PADMÉ,258,I know.
259,OBI-WAN,259,May the Force be with you.
260,ANAKIN,260,"May the Force be with you, Master."
261,PADMÉ,261,"Suddenly, I'm afraid..."
262,ANAKIN,262,"I'm kinda scared too. This is my
first assignment on my own."
263,PADMÉ,263,"There's nothing to worry about...
we have Artoo with us."
264,OBI-WAN,264,"I hope he doesn't try anything
foolish."
265,CAPTAIN TYPHO,265,"I'd be more concerned about her
doing something, than him."
266,PK-4,266,"Place the subject for analysis on
the sensot tray, please."
267,OBI-WAN,267,"It's a toxic dart. I need to know
where it came from and who made it."
268,PK-4,268,"One moment, please."
269,"PK-4
(continuing)",269,"As you can see on your screen,
subject weapon does not exist in
any known culture. Markings
cannot be identified. Probablt
self-made by a warrior not
associated with any known society."
270,OBI-WAN,270,"Excuse me? Could you try again
please?"
271,PK-4,271,"Master Jedi, our records are very
thorough. they cover eight
percent of the galaxy. If I can't
tell you where it came from,
nobody can."
272,OBI-WAN,272,"Thanks for your assistance! You
may not be able to figure this
out, but I think I know someone
who might."
273,SERVER,273,Keep moving! Keep moving!
274,"FOOD SERVER
(continuing)",274,Hey! No Droids!
275,ANAKIN,275,"No, no, Mom, no..."
276,"ANAKIN
(continuing)",276,What?
277,PADMÉ,277,"You seemed to be having a
nightmare."
278,"PADMÉ
(continuing)",278,Are you hungry?
279,ANAKIN,279,Thank you.
280,PADMÉ,280,"We went into lightspeed a while
ago."
281,ANAKIN,281,"I look forward to seeing Naboo
again. I've thought about it every
day since I left. It's by far the
most beautiful place I've ever
seen..."
282,PADMÉ,282,"You were just a little boy then.
It may not be as you remember it;
time changes your perception."
